Filename,EventNum,GT ICs,GT FOs,IMU ICs,IMU FOs,GTStrideTime,IMUStrideTime,GTStanceTime,IMUStanceTime,GTSwingTime,IMUSwingTime
TF_22_0032.c3d,Event5,496.0,578.0,495.0,568.0,125.0,127.0,82.0,73.0,43.0,54.0
TF_22_0033.c3d,Event4,466.0,546.0,472.0,548.0,117.0,120.0,80.0,76.0,37.0,44.0
TF_22_0033.c3d,Event5,536.0,601.0,536.0,611.0,107.0,115.0,65.0,75.0,42.0,40.0
TF_23_0025.c3d,Event4,462.0,543.0,468.0,548.0,127.0,125.0,81.0,80.0,46.0,45.0
TF_23_0025.c3d,Event5,526.0,609.0,531.0,614.0,124.0,122.0,83.0,83.0,41.0,39.0
TF_23_0026.c3d,Event4,452.0,539.0,458.0,539.0,133.0,130.0,87.0,81.0,46.0,49.0
TF_23_0026.c3d,Event5,523.0,601.0,527.0,600.0,119.0,119.0,78.0,73.0,41.0,46.0
TF_23_0027.c3d,Event4,438.0,518.0,444.0,517.0,118.0,116.0,80.0,73.0,38.0,43.0
TF_23_0027.c3d,Event5,499.0,572.0,496.0,578.0,113.0,119.0,73.0,82.0,40.0,37.0
TF_24_0024.c3d,Event4,448.0,513.0,447.0,512.0,115.0,112.0,65.0,65.0,50.0,47.0
TF_24_0024.c3d,Event5,500.0,570.0,499.0,569.0,111.0,113.0,70.0,70.0,41.0,43.0
TF_24_0024.c3d,Event6,563.0,624.0,559.0,622.0,100.0,103.0,61.0,63.0,39.0,40.0
TF_24_0024.c3d,Event7,611.0,673.0,612.0,672.0,100.0,98.0,62.0,60.0,38.0,38.0
TF_24_0025.c3d,Event4,405.0,471.0,406.0,467.0,106.0,105.0,66.0,61.0,40.0,44.0
TF_24_0025.c3d,Event5,456.0,520.0,457.0,523.0,111.0,110.0,64.0,66.0,47.0,44.0
TF_24_0025.c3d,Event6,511.0,579.0,511.0,578.0,109.0,109.0,68.0,67.0,41.0,42.0
TF_24_0025.c3d,Event7,567.0,630.0,567.0,631.0,101.0,102.0,63.0,64.0,38.0,38.0
TF_24_0026.c3d,Event4,417.0,483.0,418.0,477.0,102.0,102.0,66.0,59.0,36.0,43.0
TF_24_0026.c3d,Event5,464.0,533.0,466.0,531.0,110.0,108.0,69.0,65.0,41.0,43.0
TF_24_0026.c3d,Event6,519.0,588.0,520.0,585.0,109.0,108.0,69.0,65.0,40.0,43.0
TF_24_0026.c3d,Event7,574.0,640.0,574.0,638.0,104.0,103.0,66.0,64.0,38.0,39.0
TF_25_0028.c3d,Event4,419.0,499.0,418.0,500.0,124.0,126.0,80.0,82.0,44.0,44.0
TF_25_0028.c3d,Event5,484.0,557.0,486.0,563.0,113.0,113.0,73.0,77.0,40.0,36.0
TF_25_0029.c3d,Event4,460.0,534.0,465.0,537.0,114.0,111.0,74.0,72.0,40.0,39.0
TF_25_0029.c3d,Event5,519.0,587.0,520.0,587.0,113.0,107.0,68.0,67.0,45.0,40.0
TF_25_0030.c3d,Event3,379.0,447.0,377.0,450.0,118.0,120.0,68.0,73.0,50.0,47.0
TF_25_0030.c3d,Event4,430.0,513.0,427.0,510.0,126.0,124.0,83.0,83.0,43.0,41.0
TF_25_0030.c3d,Event5,497.0,567.0,497.0,563.0,115.0,114.0,70.0,66.0,45.0,48.0
TF_25_0030.c3d,Event6,556.0,625.0,551.0,624.0,113.0,115.0,69.0,73.0,44.0,42.0
TF_26_0023.c3d,Event2,301.0,354.0,311.0,363.0,86.0,87.0,53.0,52.0,33.0,35.0
TF_26_0023.c3d,Event3,347.0,398.0,351.0,400.0,84.0,90.0,51.0,49.0,33.0,41.0
TF_26_0023.c3d,Event4,387.0,443.0,398.0,442.0,93.0,92.0,56.0,44.0,37.0,48.0
TF_26_0023.c3d,Event5,431.0,489.0,441.0,491.0,92.0,86.0,58.0,50.0,34.0,36.0
TF_26_0024.c3d,Event2,288.0,337.0,297.0,346.0,88.0,87.0,49.0,49.0,39.0,38.0
TF_26_0024.c3d,Event3,331.0,382.0,339.0,385.0,89.0,90.0,51.0,46.0,38.0,44.0
TF_26_0024.c3d,Event4,376.0,429.0,384.0,430.0,88.0,91.0,53.0,46.0,35.0,45.0
TF_26_0024.c3d,Event5,420.0,476.0,429.0,477.0,88.0,90.0,56.0,48.0,32.0,42.0
TF_26_0025.c3d,Event2,254.0,300.0,262.0,318.0,75.0,76.0,46.0,56.0,29.0,20.0
