Filename,EventNum,GT ICs,GT FOs,IMU ICs,IMU FOs,GTStrideTime,IMUStrideTime,GTStanceTime,IMUStanceTime,GTSwingTime,IMUSwingTime
TF_10_0016.c3d,Event6,329.0,393.0,329.0,397.0,101.0,101.0,64.0,68.0,37.0,33.0
TF_10_0016.c3d,Event7,381.0,441.0,381.0,441.0,97.0,97.0,60.0,60.0,37.0,37.0
TF_10_0016.c3d,Event8,430.0,,430.0,,,,,,,
TF_10_0016.c3d,Event9,478.0,,478.0,,,,,,,
TF_11_0015.c3d,Event1,130.0,208.0,132.0,211.0,128.0,126.0,78.0,79.0,50.0,47.0
TF_11_0015.c3d,Event2,194.0,272.0,196.0,276.0,126.0,125.0,78.0,80.0,48.0,45.0
TF_11_0015.c3d,Event3,258.0,328.0,258.0,337.0,125.0,126.0,70.0,79.0,55.0,47.0
TF_11_0015.c3d,Event4,320.0,394.0,321.0,393.0,123.0,126.0,74.0,72.0,49.0,54.0
TF_11_0015.c3d,Event5,383.0,,384.0,,,,,,,
TF_11_0015.c3d,Event6,443.0,,447.0,,,,,,,
TF_11_0016.c3d,Event1,145.0,220.0,146.0,224.0,128.0,127.0,75.0,78.0,53.0,49.0
TF_11_0016.c3d,Event2,208.0,284.0,209.0,289.0,126.0,126.0,76.0,80.0,50.0,46.0
TF_11_0016.c3d,Event3,273.0,347.0,273.0,352.0,122.0,124.0,74.0,79.0,48.0,45.0
TF_11_0016.c3d,Event4,334.0,407.0,335.0,409.0,125.0,126.0,73.0,74.0,52.0,52.0
TF_11_0016.c3d,Event5,395.0,,397.0,,,,,,,
TF_11_0016.c3d,Event6,459.0,,461.0,,,,,,,
TF_11_0017.c3d,Event1,71.0,152.0,73.0,150.0,130.0,130.0,81.0,77.0,49.0,53.0
TF_11_0017.c3d,Event2,135.0,216.0,137.0,219.0,126.0,129.0,81.0,82.0,45.0,47.0
TF_11_0017.c3d,Event3,201.0,285.0,203.0,283.0,124.0,123.0,84.0,80.0,40.0,43.0
TF_11_0017.c3d,Event4,261.0,337.0,266.0,344.0,126.0,123.0,76.0,78.0,50.0,45.0
TF_11_0017.c3d,Event5,325.0,400.0,326.0,399.0,125.0,127.0,75.0,73.0,50.0,54.0
TF_11_0017.c3d,Event6,387.0,462.0,389.0,466.0,128.0,122.0,75.0,77.0,53.0,45.0
TF_11_0017.c3d,Event7,450.0,,453.0,,,,,,,
TF_11_0017.c3d,Event8,515.0,,511.0,,,,,,,
TF_12_0013.c3d,Event1,85.0,142.0,85.0,143.0,93.0,93.0,57.0,58.0,36.0,35.0
TF_12_0013.c3d,Event2,129.0,187.0,133.0,188.0,96.0,93.0,58.0,55.0,38.0,38.0
TF_12_0013.c3d,Event3,178.0,233.0,178.0,235.0,96.0,96.0,55.0,57.0,41.0,39.0
TF_12_0013.c3d,Event4,225.0,283.0,226.0,286.0,98.0,99.0,58.0,60.0,40.0,39.0
