Filename,EventNum,GT ICs,GT FOs,IMU ICs,IMU FOs,GTStrideTime,IMUStrideTime,GTStanceTime,IMUStanceTime,GTSwingTime,IMUSwingTime
TF_20_0036.c3d,Event5,559.0,635.0,554.0,634.0,124.0,129.0,76.0,80.0,48.0,49.0
TF_20_0037.c3d,Event3,370.0,434.0,374.0,449.0,126.0,121.0,64.0,75.0,62.0,46.0
TF_20_0037.c3d,Event4,423.0,511.0,430.0,521.0,136.0,128.0,88.0,91.0,48.0,37.0
TF_20_0037.c3d,Event5,496.0,568.0,495.0,569.0,117.0,119.0,72.0,74.0,45.0,45.0
TF_20_0038.c3d,Event3,443.0,510.0,448.0,510.0,119.0,115.0,67.0,62.0,52.0,53.0
TF_20_0038.c3d,Event4,498.0,573.0,503.0,575.0,122.0,119.0,75.0,72.0,47.0,47.0
TF_21_0028.c3d,Event4,555.0,629.0,556.0,624.0,132.0,131.0,74.0,68.0,58.0,63.0
TF_21_0028.c3d,Event5,621.0,701.0,617.0,706.0,124.0,133.0,80.0,89.0,44.0,44.0
TF_21_0028.c3d,Event6,687.0,765.0,687.0,762.0,121.0,123.0,78.0,75.0,43.0,48.0
TF_21_0029.c3d,Event4,550.0,645.0,553.0,621.0,137.0,137.0,95.0,68.0,42.0,69.0
TF_21_0029.c3d,Event5,620.0,703.0,614.0,705.0,127.0,137.0,83.0,91.0,44.0,46.0
TF_21_0029.c3d,Event6,687.0,768.0,690.0,765.0,123.0,122.0,81.0,75.0,42.0,47.0
TF_21_0030.c3d,Event5,638.0,648.0,629.0,,112.0,126.0,10.0,,102.0,
TF_21_0030.c3d,Event6,690.0,765.0,693.0,769.0,124.0,124.0,75.0,76.0,49.0,48.0
TF_22_0031.c3d,Event2,331.0,398.0,329.0,404.0,114.0,113.0,67.0,75.0,47.0,38.0
TF_22_0031.c3d,Event3,385.0,452.0,386.0,454.0,120.0,115.0,67.0,68.0,53.0,47.0
TF_22_0031.c3d,Event4,445.0,517.0,442.0,517.0,125.0,122.0,72.0,75.0,53.0,47.0
TF_22_0031.c3d,Event5,505.0,579.0,501.0,577.0,118.0,121.0,74.0,76.0,44.0,45.0
TF_22_0032.c3d,Event4,444.0,514.0,441.0,525.0,117.0,119.0,70.0,84.0,47.0,35.0
TF_22_0032.c3d,Event5,496.0,578.0,497.0,577.0,125.0,123.0,82.0,80.0,43.0,43.0
TF_22_0033.c3d,Event4,466.0,546.0,475.0,556.0,117.0,117.0,80.0,81.0,37.0,36.0
TF_22_0033.c3d,Event5,536.0,601.0,534.0,609.0,107.0,116.0,65.0,75.0,42.0,41.0
TF_23_0025.c3d,Event4,462.0,543.0,469.0,557.0,127.0,121.0,81.0,88.0,46.0,33.0
TF_23_0025.c3d,Event5,526.0,609.0,529.0,602.0,124.0,120.0,83.0,73.0,41.0,47.0
TF_23_0026.c3d,Event4,452.0,539.0,458.0,541.0,133.0,128.0,87.0,83.0,46.0,45.0
TF_23_0026.c3d,Event5,523.0,601.0,527.0,601.0,119.0,116.0,78.0,74.0,41.0,42.0
TF_23_0027.c3d,Event4,438.0,518.0,445.0,518.0,118.0,112.0,80.0,73.0,38.0,39.0
TF_23_0027.c3d,Event5,499.0,572.0,500.0,568.0,113.0,113.0,73.0,68.0,40.0,45.0
TF_24_0024.c3d,Event4,448.0,513.0,449.0,515.0,115.0,112.0,65.0,66.0,50.0,46.0
TF_24_0024.c3d,Event5,500.0,570.0,498.0,566.0,111.0,115.0,70.0,68.0,41.0,47.0
TF_24_0024.c3d,Event6,563.0,624.0,561.0,626.0,100.0,100.0,61.0,65.0,39.0,35.0
TF_24_0024.c3d,Event7,611.0,673.0,613.0,672.0,100.0,97.0,62.0,59.0,38.0,38.0
TF_24_0025.c3d,Event4,405.0,471.0,408.0,464.0,106.0,103.0,66.0,56.0,40.0,47.0
TF_24_0025.c3d,Event5,456.0,520.0,458.0,524.0,111.0,109.0,64.0,66.0,47.0,43.0
TF_24_0025.c3d,Event6,511.0,579.0,511.0,577.0,109.0,108.0,68.0,66.0,41.0,42.0
TF_24_0025.c3d,Event7,567.0,630.0,567.0,636.0,101.0,103.0,63.0,69.0,38.0,34.0
TF_24_0026.c3d,Event4,417.0,483.0,418.0,471.0,102.0,101.0,66.0,53.0,36.0,48.0
TF_24_0026.c3d,Event5,464.0,533.0,468.0,530.0,110.0,106.0,69.0,62.0,41.0,44.0
TF_24_0026.c3d,Event6,519.0,588.0,519.0,587.0,109.0,108.0,69.0,68.0,40.0,40.0
TF_24_0026.c3d,Event7,574.0,640.0,574.0,637.0,104.0,104.0,66.0,63.0,38.0,41.0
TF_25_0028.c3d,Event4,419.0,499.0,422.0,504.0,124.0,120.0,80.0,82.0,44.0,38.0
TF_25_0028.c3d,Event5,484.0,557.0,486.0,558.0,113.0,110.0,73.0,72.0,40.0,38.0
TF_25_0029.c3d,Event4,460.0,534.0,465.0,538.0,114.0,110.0,74.0,73.0,40.0,37.0
TF_25_0029.c3d,Event5,519.0,587.0,521.0,588.0,113.0,111.0,68.0,67.0,45.0,44.0
TF_25_0030.c3d,Event3,379.0,447.0,376.0,441.0,118.0,117.0,68.0,65.0,50.0,52.0
TF_25_0030.c3d,Event4,430.0,513.0,432.0,512.0,126.0,118.0,83.0,80.0,43.0,38.0
TF_25_0030.c3d,Event5,497.0,567.0,493.0,565.0,115.0,114.0,70.0,72.0,45.0,42.0
TF_25_0030.c3d,Event6,556.0,625.0,550.0,623.0,113.0,114.0,69.0,73.0,44.0,41.0
TF_26_0023.c3d,Event2,301.0,354.0,308.0,358.0,86.0,90.0,53.0,50.0,33.0,40.0
TF_26_0023.c3d,Event3,347.0,398.0,354.0,405.0,84.0,87.0,51.0,51.0,33.0,36.0
TF_26_0023.c3d,Event4,387.0,443.0,398.0,,93.0,87.0,56.0,,37.0,
TF_26_0023.c3d,Event5,431.0,489.0,441.0,499.0,92.0,89.0,58.0,58.0,34.0,31.0
TF_26_0024.c3d,Event2,288.0,337.0,296.0,,88.0,88.0,49.0,,39.0,
TF_26_0024.c3d,Event3,331.0,382.0,340.0,385.0,89.0,87.0,51.0,45.0,38.0,42.0
TF_26_0024.c3d,Event4,376.0,429.0,384.0,429.0,88.0,87.0,53.0,45.0,35.0,42.0
TF_26_0024.c3d,Event5,420.0,476.0,427.0,478.0,88.0,88.0,56.0,51.0,32.0,37.0
TF_26_0025.c3d,Event2,254.0,300.0,261.0,292.0,75.0,79.0,46.0,31.0,29.0,48.0
TF_26_0025.c3d,Event3,292.0,335.0,301.0,312.0,82.0,79.0,43.0,11.0,39.0,68.0
