Filename,EventNum,GT ICs,GT FOs,IMU ICs,IMU FOs,GTStrideTime,IMUStrideTime,GTStanceTime,IMUStanceTime,GTSwingTime,IMUSwingTime
TF_09_0019.c3d,Event2,177.0,245.0,175.0,244.0,107.0,111.0,68.0,69.0,39.0,42.0
TF_09_0019.c3d,Event3,229.0,300.0,231.0,301.0,115.0,113.0,71.0,70.0,44.0,43.0
TF_09_0019.c3d,Event4,284.0,358.0,286.0,373.0,119.0,119.0,74.0,87.0,45.0,32.0
TF_09_0019.c3d,Event5,344.0,419.0,344.0,438.0,119.0,120.0,75.0,94.0,44.0,26.0
TF_09_0019.c3d,Event6,403.0,475.0,405.0,479.0,116.0,116.0,72.0,74.0,44.0,42.0
TF_09_0019.c3d,Event7,463.0,534.0,464.0,533.0,114.0,114.0,71.0,69.0,43.0,45.0
TF_09_0019.c3d,Event8,519.0,594.0,521.0,598.0,119.0,116.0,75.0,77.0,44.0,39.0
TF_09_0019.c3d,Event9,577.0,,578.0,,,,,,,
TF_09_0019.c3d,Event10,638.0,,637.0,,,,,,,
TF_10_0014.c3d,Event1,71.0,138.0,70.0,123.0,103.0,104.0,67.0,53.0,36.0,51.0
TF_10_0014.c3d,Event2,125.0,189.0,122.0,195.0,104.0,104.0,64.0,73.0,40.0,31.0
TF_10_0014.c3d,Event3,174.0,240.0,174.0,243.0,104.0,104.0,66.0,69.0,38.0,35.0
TF_10_0014.c3d,Event4,229.0,291.0,226.0,289.0,100.0,101.0,62.0,63.0,38.0,38.0
TF_10_0014.c3d,Event5,278.0,340.0,278.0,342.0,102.0,99.0,62.0,64.0,40.0,35.0
TF_10_0014.c3d,Event6,329.0,391.0,327.0,394.0,100.0,100.0,62.0,67.0,38.0,33.0
TF_10_0014.c3d,Event7,380.0,440.0,377.0,442.0,98.0,101.0,60.0,65.0,38.0,36.0
TF_10_0014.c3d,Event8,429.0,491.0,427.0,486.0,99.0,102.0,62.0,59.0,37.0,43.0
TF_10_0014.c3d,Event9,478.0,,478.0,,,,,,,
TF_10_0014.c3d,Event10,528.0,,529.0,,,,,,,
TF_10_0016.c3d,Event1,73.0,138.0,70.0,142.0,104.0,105.0,65.0,72.0,39.0,33.0
TF_10_0016.c3d,Event2,126.0,190.0,123.0,192.0,104.0,104.0,64.0,69.0,40.0,35.0
TF_10_0016.c3d,Event3,177.0,242.0,175.0,243.0,101.0,103.0,65.0,68.0,36.0,35.0
TF_10_0016.c3d,Event4,230.0,291.0,227.0,286.0,99.0,101.0,61.0,59.0,38.0,42.0
TF_10_0016.c3d,Event5,278.0,342.0,278.0,345.0,103.0,100.0,64.0,67.0,39.0,33.0
TF_10_0016.c3d,Event6,329.0,393.0,328.0,398.0,101.0,101.0,64.0,70.0,37.0,31.0
TF_10_0016.c3d,Event7,381.0,441.0,378.0,443.0,97.0,101.0,60.0,65.0,37.0,36.0
TF_10_0016.c3d,Event8,430.0,,429.0,,,,,,,
TF_10_0016.c3d,Event9,478.0,,479.0,,,,,,,
TF_11_0015.c3d,Event1,130.0,208.0,131.0,207.0,128.0,125.0,78.0,76.0,50.0,49.0
TF_11_0015.c3d,Event2,194.0,272.0,194.0,271.0,126.0,126.0,78.0,77.0,48.0,49.0
TF_11_0015.c3d,Event3,258.0,328.0,256.0,333.0,125.0,128.0,70.0,77.0,55.0,51.0
TF_11_0015.c3d,Event4,320.0,394.0,320.0,392.0,123.0,126.0,74.0,72.0,49.0,54.0
TF_11_0015.c3d,Event5,383.0,,384.0,,,,,,,
TF_11_0015.c3d,Event6,443.0,,446.0,,,,,,,
TF_11_0016.c3d,Event1,145.0,220.0,146.0,217.0,128.0,126.0,75.0,71.0,53.0,55.0
TF_11_0016.c3d,Event2,208.0,284.0,208.0,275.0,126.0,126.0,76.0,67.0,50.0,59.0
TF_11_0016.c3d,Event3,273.0,347.0,272.0,344.0,122.0,124.0,74.0,72.0,48.0,52.0
TF_11_0016.c3d,Event4,334.0,407.0,334.0,426.0,125.0,124.0,73.0,92.0,52.0,32.0
TF_11_0016.c3d,Event5,395.0,,396.0,,,,,,,
TF_11_0016.c3d,Event6,459.0,,458.0,,,,,,,
TF_11_0017.c3d,Event1,71.0,152.0,74.0,156.0,130.0,127.0,81.0,82.0,49.0,45.0
